age,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
20.0,-0.20791863,-0.33900714,-0.15985192,0.580442,0.64321667,-0.36442435,-1.4651297,-2.0344908,-1.002591,-0.759789,-1.3791897,0.6574631,0.7254222,-2.1638858,-1.1206535,0.345613,0.32569999,0.24830407,-0.168319,-0.0521232,-0.07557475,-0.28817078,-1.0820594,-1.1984445,-0.8378095,1.591083,-0.39672482,0.062820524,-0.21585925,-0.62045175
16.0,-0.75501925,-0.023183689,-0.23262212,-0.64101464,-0.11488326,0.32410586,-0.64095706,-0.8233867,-0.38849047,0.06792708,0.106690995,-0.3832716,0.8266212,0.7317057,-0.37796047,0.2809628,0.27812004,-0.50822407,-0.9673114,-0.48094517,0.04395579,0.0137332175,-0.38364735,0.26382345,0.25827172,0.6476091,-0.34813,-0.1867815,0.9384471,0.26259348
30.0,2.6776688,-1.34023,-2.2200274,-1.3372167,-1.1685294,-0.4316348,2.515497,-0.8841693,-2.229451,-0.29029492,-0.6526238,3.423178,-1.5462996,3.1352496,-1.4883907,-3.7084064,0.84331536,-3.1948366,-1.3925265,-0.9711835,-1.6314298,-1.7665459,0.32681587,-1.6558226,0.519732,-0.18219143,1.2738425,1.5043632,-1.3216277,1.7538103
65.0,-0.5482157,0.38999933,1.0593199,0.2703513,-0.7199368,0.06533155,0.782484,-0.16947922,0.13628139,-0.0053281025,0.24275358,0.15401568,0.101968825,-0.16130854,-0.44600904,0.14842996,0.040663306,-0.16985124,-0.37160185,-0.0933832,-0.47460547,0.527348,0.46787682,0.27574506,0.016460558,0.50765985,0.19501695,0.054846648,-0.08151085,0.2747115
40.0,-0.9900492,-0.10163563,-0.051129393,0.3118049,0.7843723,-0.25128826,0.20575671,0.28576455,0.019219235,-0.04326196,-0.24759746,-0.22447565,-0.5160826,0.5093716,0.5973835,-0.47759002,-0.3549245,0.39767143,-0.06636852,0.27196378,0.3636891,-0.09824065,0.23368096,0.10385947,0.8258541,0.06640225,-0.39386123,0.58120096,0.31580386,0.37231424
43.0,-0.8848128,0.38358355,0.98287433,0.011471396,-0.51898104,0.108606786,0.25907534,0.83522385,-0.5026849,-0.41005936,0.018114215,-0.12135662,-1.010184,-0.018358555,-0.30372643,0.33281636,-0.66586447,-0.17282674,-0.15819189,0.64255947,0.4324203,-0.16362537,-0.043257646,0.34447196,0.55726695,-0.2532652,0.3446904,-0.0061192024,0.10804058,0.22921655
46.0,1.1132619,-0.12078483,1.7213072,-0.65674037,0.30929506,1.6321248,1.3179574,-0.94199055,1.1696485,1.9699081,-3.2825282,1.3012737,1.3033546,-1.5628216,0.6311862,-1.4824897,-0.76087373,0.1705623,-2.688039,1.4783357,-0.5375713,3.3024204,1.0037423,-1.3999871,-1.1279167,3.125785,-0.60793185,-0.9643115,-1.1626494,0.16032936
5.0,-0.29393992,-0.030646106,0.10099532,-0.6725977,-0.2993553,-0.22757937,-0.39141047,-0.715784,0.41247326,0.06208669,-0.5661263,0.45620683,0.5713947,0.5009626,0.8555494,-0.49797022,-1.3273191,0.26966292,0.30532748,0.17267817,-1.3990735,-0.5493663,0.9727155,-0.43707982,0.5713447,-0.36911783,-1.0186514,0.73583496,-0.19697629,-0.119994
70.0,-0.075173795,0.584368,0.40221387,1.5374703,0.29333174,0.87002164,0.8601992,-0.66067004,0.827447,0.94914705,-0.09481886,0.71349853,0.38607588,0.2701482,0.09632992,0.09201745,0.86532384,-0.06012455,0.81502026,-0.8692706,-1.3252825,0.13230957,0.79147273,-0.65529495,-0.30183575,-0.31511873,0.12376236,-0.6589375,0.5103954,-0.024696492
8.0,3.443395,-3.6939821,2.2668161,-3.311391,2.50518,1.6501707,4.3891845,-2.064899,-5.2488766,0.01934248,-0.9041939,-2.917299,2.4173365,-2.2579207,0.36569852,-1.4953854,-5.136883,1.1479199,-1.8219961,3.182567,-0.16206308,-2.989131,-2.8892124,2.1922274,5.1240606,-3.8766446,1.708059,-6.11232,-2.9805067,-1.1678598
34.0,0.008227852,-0.27073914,-1.4039826,-1.2658613,0.90288544,0.30143756,-0.46927452,0.3021418,0.8167222,-0.8248896,1.321687,1.1061068,-0.574325,0.6617829,0.2371984,0.46804798,-0.23441684,0.60070753,-0.1753342,-0.362537,-0.08755251,0.043774668,-1.7829442,0.37186626,-1.2956659,0.49014395,2.0986469,0.08607023,0.08838626,-1.0192477
53.0,-0.7329813,-0.52215105,-0.6934075,-1.14341,0.861053,0.6634475,-0.6814343,-0.40023044,-0.05991218,-0.12274992,-0.6461508,0.4407137,-0.74158037,0.17094503,0.6295919,0.7570188,1.2160184,1.0494981,-0.64812714,-0.0027107084,0.12646891,-0.5518631,-0.7648614,-0.1189619,-0.40673304,1.5937793,-0.06357514,0.12926559,0.23589627,-1.1064556
28.0,0.1977157,-0.5933628,0.66895217,-1.7665144,0.82085216,-3.2130294,-1.2599229,-0.5916831,0.20115359,2.3955805,-2.8069844,1.2234086,-1.3938097,1.3159035,-0.26184386,0.2524817,-1.1857425,-0.36523855,0.46141976,-0.30718255,-3.0800648,1.077904,1.7953922,-0.95106524,1.2901174,-1.0283197,0.41256043,1.3501335,-2.0861802,-1.1713606
41.0,-0.44434595,0.60488945,0.27228042,-0.387207,0.32178956,-0.077783346,0.61968917,0.046127964,0.25737506,-0.80322504,0.36878887,0.6920546,-0.19444792,1.3556243,-0.23902231,0.0565453,-0.7555221,-1.0049202,-0.6912652,-0.5942286,-0.1774846,0.13617845,-1.2871201,-0.15606476,0.6694621,0.27735382,-0.4482054,-1.038527,0.44920728,-1.303387
42.0,-0.6150054,0.6144859,0.9904235,-0.06740527,-0.6976888,0.7167007,-0.04335899,0.40222463,0.78365177,0.2016335,-0.34239283,-0.39360633,0.44086194,-0.74542254,0.08936182,0.023852771,-0.5833587,-0.3238586,0.46272925,0.4090327,0.20041527,0.29694295,0.26078913,0.18956958,-0.37386712,-1.1933506,0.42972222,-0.30393267,0.17267758,1.2011243
40.0,-0.70494163,0.065427855,1.0837277,0.8788976,0.09419889,-0.6531666,0.6026729,-0.1470844,-0.71187377,-0.47106934,1.3711191,-0.04446593,-0.61160994,0.72720236,-0.64433444,0.42784834,0.044968855,-0.08402985,-0.5643749,-0.12200632,0.624367,-0.04094308,0.86981815,0.744113,0.42849964,0.79885834,-0.38133842,-0.11234604,-0.81671506,0.078551434
30.0,-0.686173,-0.22608495,-0.969783,-0.7149505,0.6176882,-0.9380962,-0.2419781,0.09352748,-0.3149883,1.2025822,-0.94068366,-0.75239754,-1.0961235,0.03129126,-0.76174814,-1.1137425,1.5669473,0.42489904,-0.4633779,-0.7720065,-0.34246457,0.7855544,-0.07141414,0.1980095,-0.28332776,-0.9865811,-0.52056026,-1.1768271,0.23573954,1.0221862
29.0,-0.50096434,0.16969313,1.5109696,-0.11852929,-0.4178614,0.9999369,0.15328225,1.1026145,-0.22826864,-0.035007466,-0.3954878,-0.48689777,0.08527544,-1.1528081,0.48023146,-0.106434144,-0.39570084,-0.16843739,-0.28389245,1.0031556,0.12562053,0.2719675,0.773194,0.25314802,-0.28529122,-1.1556522,0.9846314,0.23303236,0.100050054,0.90561974
29.0,0.9459921,2.0373898,-0.6011387,-0.4083526,-1.6634343,-0.14012061,0.4251547,-0.10596911,-0.047747333,0.18734884,1.396694,0.7233733,-0.23910563,-2.7023706,0.3993741,-0.64937556,0.5730766,0.7196288,0.50938016,-0.052577205,1.0495776,0.50973904,-0.38948846,0.5358006,-1.1411963,0.38557556,-0.546678,-2.0588486,-0.23489869,-1.9537613
35.0,-0.32766855,0.38466457,0.810934,-0.1302348,-0.73295593,0.6673417,0.05069661,-0.7860755,0.35307267,-0.027749574,-0.56334186,-0.057565015,1.0772492,0.6787437,0.26213318,0.2807954,0.17409909,-0.24809113,0.47770873,0.36126897,-0.6612999,0.8619318,0.14963965,0.49286643,-0.76577306,0.03577237,-0.8225193,-0.09091752,0.33144134,0.574721
28.0,-0.52182496,0.74439365,-0.40811253,-0.21092667,-0.03522264,-0.3649012,0.026654128,-1.1282008,0.06018497,-0.68454564,0.3789143,0.5608864,-0.15251115,-0.4504942,0.98433965,0.047295798,-0.40863174,0.31414673,0.60863185,-0.6173601,-0.14339082,0.4550811,-0.6070096,0.3662557,0.87452006,0.39753458,-1.4270047,-0.07714689,-0.25158185,-1.0770055
18.0,1.2962976,-1.1176995,-0.16197807,0.13247408,0.4625358,1.5481728,-1.2456595,-1.8713593,-1.0815812,-0.0060695466,-1.16339,-0.08527471,1.028967,2.212091,0.36365637,-2.3648999,0.113588296,0.9461281,-1.1391584,0.586051,-2.1388867,-1.7676507,-0.36204684,-0.6403659,0.7013538,-0.482233,-1.55102,-0.9513656,-1.1168282,1.1784496
1.0,-0.35717216,-1.5563718,-0.94242376,0.5013454,-0.64110416,-0.118792176,-0.24987258,1.2999784,0.6179738,1.4794927,0.24080165,-0.08843879,-0.54956526,-0.39531392,-0.58204454,-0.28460985,-0.498155,-0.6226515,0.7744049,-1.3504804,-0.7591294,0.1800518,-1.0870085,0.59021163,-0.25628984,-0.8274544,-0.6074275,-0.46584648,-1.2664666,-0.14295028
24.0,-1.205832,-0.33693257,-0.24086905,-0.5419362,0.092523865,-0.010607201,0.0005194033,-0.19593847,-0.097669214,-0.2051261,-0.29533374,-0.4210752,-0.53636277,-0.30129385,0.1684997,-0.40047324,0.560394,-0.46802083,-0.005226056,-0.48465672,0.23886201,-0.09955059,-0.17944954,0.20420699,0.88205355,0.02244639,-0.1166488,0.3312559,0.041842986,0.27663672
41.0,-0.6698801,0.35353693,0.7153852,-0.18785791,-0.19520922,1.3118745,-0.24974954,0.14855166,0.30367488,0.46889976,-0.6528098,-0.5717059,0.75251615,0.3119292,0.35689306,-0.21669525,-0.7482125,-0.20767643,0.29584458,1.1777562,-0.5136174,-0.064626575,-0.39670905,0.073212065,-0.11298882,-0.81145257,-0.30942374,-0.09501649,-0.121747404,0.64998543
35.0,0.35962582,-0.049483422,-0.16231394,0.22270253,-0.005705287,1.305915,-2.1159875,1.5910248,0.29566333,0.54585,1.156908,0.22611949,0.44522002,-1.6911625,-1.4970497,0.5012735,-1.0683365,-0.4780746,1.3822709,-1.003406,-0.66011965,0.5652391,-0.88277125,-0.29573855,-0.725779,0.6991023,-0.9964097,-0.52646136,-0.3140527,0.469333
28.0,-0.50666183,0.21056497,1.2050796,-0.17524911,-1.0376166,-0.5634302,-0.9664175,-0.3583371,-0.3893613,-0.76377386,0.22612065,0.044978652,-0.05718736,0.3119119,0.20645815,0.15259136,0.49271536,-0.6057713,0.42276642,-0.19875595,-0.20073116,1.2107961,0.87738466,0.98795474,-1.2509365,-0.18459937,-1.0250152,-0.24475275,0.4698535,1.437923
28.0,-0.9924418,-0.42114028,-1.2571112,-0.96899444,1.013788,0.19793004,-0.9257877,-0.42890212,-0.39022908,0.47493944,0.6159891,-0.83498126,-0.22605924,-0.13247631,0.47933435,-0.84949565,0.45666605,0.58182955,-0.39161825,-0.5750166,1.0838205,-0.3578307,-0.14915916,0.5712151,-0.21710218,0.7434248,-0.6708226,-0.5069669,0.33961663,0.78561705
25.0,-1.0669769,-0.26060313,-0.24782872,0.017936882,0.7429302,-0.038108893,0.16685541,0.017907947,0.30912325,0.81242603,0.15259391,-0.7066007,0.25194743,0.17620187,0.51109874,-0.78018486,0.79964036,-0.17340624,0.4865576,-0.42375997,0.018108837,0.13052954,0.40232265,0.2513157,0.39880306,-0.48013783,-0.5574302,0.2435014,-0.44896913,-0.16797225
31.0,-0.60107625,0.4187925,0.56379426,1.3009429,0.40937322,0.42470858,-0.011603054,-0.8293381,-0.5360955,-0.117878586,-0.94368327,-0.44269705,0.51765186,0.81452274,-0.90296966,0.17360888,-0.5617296,0.2583924,-0.08016294,-0.33683878,-0.7873787,-0.4388573,0.44542873,-0.15530331,-0.59807974,0.5165177,0.038436774,-0.14644378,0.13373941,-0.18109041
54.0,0.08539422,1.1178235,0.7214194,-0.19207057,-1.8381959,0.019980999,0.30855584,-0.18515089,0.16667831,-0.26001275,0.18565011,-0.1256191,-0.5023569,-0.9797357,0.12712999,-0.69580203,0.43749964,-0.9325553,-0.4877794,-0.5799516,0.36856914,0.76020485,-0.7748913,0.11260863,-1.0045497,0.027048947,-0.80686384,-0.37872946,0.49226922,-0.3795631
26.0,0.46664545,-0.2728064,0.98500293,0.63511795,0.7686861,0.19613224,0.7357048,-0.27505136,1.3803566,-0.61414886,-4.5333516e-05,0.66143996,-1.292663,0.62003005,-0.6737278,-0.7773683,0.47555584,0.6127125,-0.9897451,1.7920232,0.74696034,3.7790203,0.0073796962,-0.94049895,1.0793473,1.1230975,1.8487867,0.90304774,-0.18096629,-0.05385224
70.0,0.11156521,0.2336653,0.84685683,-0.13758564,-0.72498363,0.901699,1.0237478,0.14666826,0.6408289,2.0115888,-1.0878403,0.7670854,0.3063098,-0.17945705,0.08218706,0.57985324,-0.11151119,0.11616849,-0.7737295,-0.6025852,-0.35511455,0.7276118,0.22991072,-0.21485719,0.23283741,1.5723305,1.0069795,1.0900782,0.8585306,0.30478916
26.0,-0.9447922,0.1710733,-0.08904602,-0.15452681,0.3740887,-0.1845555,-0.7147955,-0.1957033,0.8371871,-0.93462884,-0.49684188,0.023646874,1.0039858,1.3552353,0.37306315,-0.64439803,0.23204891,-0.76266503,0.2052095,-0.71179146,-0.6513685,-0.32796532,0.35284686,-0.28449762,0.12363306,-0.0627434,-0.00066699984,-0.471687,-0.6091797,0.070599094
63.0,-0.15162091,0.8464229,0.45418072,0.80623233,0.56578577,-0.12240449,0.41934824,-0.12697464,0.9296419,-0.40393505,-1.0473409,0.55677325,-0.009884525,-0.5352789,-0.17295107,-0.24249169,0.06973472,-1.1551535,0.00469312,-0.05921981,0.6475605,-0.3617034,-1.1194906,0.5127256,-0.78244495,-0.67035943,0.3179278,1.3453841,0.15653126,0.13083857
18.0,-0.13880599,0.41733095,1.2980043,0.28620932,-0.9649785,-0.14609374,-0.21495941,0.10320201,1.5768946,0.083805844,-1.0346612,0.37154767,-0.03851911,-0.6993938,0.7042796,0.12744586,0.93553597,2.0055988,0.6244192,-0.31010404,-0.4011961,-0.4462361,1.0336459,0.4943833,-0.5300498,-1.4174252,-0.73931825,-0.19311626,-0.005054884,2.7247066
6.0,-0.54526895,-1.1079414,-0.15900703,-0.34299132,-1.3084062,-0.5647463,-0.9684924,-1.0507208,-1.3568093,-0.019934354,-0.42086372,0.37554154,-0.9096257,-0.86241287,1.2167143,0.15846813,1.0172858,0.5400925,0.46083727,0.3593266,0.46118304,0.8242779,0.5014197,0.1435232,-0.35310683,0.76074976,-0.69379085,0.086451344,0.06729104,0.5276227
26.0,-0.49915594,-0.26866046,0.15906627,-0.67308694,-0.02830425,-0.10421773,-0.05067895,-0.35624444,0.73799884,1.4913225,-0.22612378,0.2907107,0.45889178,-0.35294977,-1.408557,0.16983773,0.6415054,0.04226603,0.08318461,-0.9081275,0.037443485,0.10208413,-0.18401419,0.6649398,0.06868017,-0.6038409,0.22547185,2.196324,-0.97200495,0.3906004
26.0,0.22829837,0.4618288,0.1364075,-0.3025737,0.6459745,0.27960035,-0.011763315,-0.42826506,0.42977205,0.39344165,-1.1984193,2.556987,0.379228,0.57031655,0.720978,1.4774008,-0.12994206,-0.30967325,-0.4125606,-0.1863572,0.34903842,-0.26086652,-0.61177385,-0.98635626,-0.4707259,0.936325,-0.40338257,-0.090877704,0.8896374,-0.3564671
35.0,0.011655103,1.0167574,-0.6984728,-0.3017147,-1.4336926,0.17399283,0.52666086,-0.9047462,0.76411754,-0.37997958,0.13688421,0.020627337,1.322985,0.29960692,-0.9060759,0.017818877,-0.70691234,0.3536253,0.5748593,-0.42414522,-0.5782246,-0.13572441,-0.15030605,0.27314693,0.6349098,-0.038310517,-1.2680674,1.3193449,0.13873713,-0.19706775
14.0,-0.0338728,-0.1659926,-1.4055024,0.76217234,1.4684552,-0.20669824,0.25308946,1.6899829,-0.1646925,-0.40840837,0.039896324,0.78151596,1.8996936,1.652273,0.4588994,0.43083793,0.758268,1.1554515,-0.33406648,0.91926634,-1.148626,0.7312322,0.058490086,1.7821774,0.5323693,-1.2646112,-0.0075044837,0.61416703,-0.63894075,0.038280636
28.0,-0.67980444,0.2451579,0.5301421,0.14152205,-0.9161599,0.21005201,-0.062349197,-0.40993693,-0.0045130514,-0.37981418,-0.23169012,-0.50496835,0.29472438,0.5209176,0.035635356,0.17545386,0.7009893,-0.21481022,-0.59396243,0.04150183,-0.657444,0.1103422,0.7093999,0.46650097,0.00094088376,-0.5049176,-0.24457633,0.26121712,-0.21897535,-0.21127522
2.0,0.1389063,-2.587759,-0.3793135,1.0267973,-1.7161593,-0.32513198,0.49212125,0.7052738,0.5811021,0.7204877,0.089682296,-0.09196128,0.82393515,0.49589697,0.96449745,0.7590429,-1.0531607,-0.93292314,-0.7592227,0.9365233,0.48096174,-0.8504197,0.43119854,-0.49045873,-0.4227197,0.5782886,-0.9016714,-0.16141409,-0.54145896,-0.15651155
50.0,-0.12286284,0.37282705,1.2058412,0.0765505,0.4087188,0.2505427,0.5728604,1.0495024,-0.30100927,-0.26721236,0.05890035,0.5897783,-0.36931834,-0.41480622,-0.25346217,-0.11400597,-0.307607,0.051978227,-0.0208791,0.15685593,-0.39464712,-0.55681753,0.26932383,0.18509719,0.6786476,0.9933927,0.15276936,-0.9192044,0.16300984,-0.1775687
43.0,1.9910095,0.80091,1.3990937,-1.2312877,-1.738651,1.2695332,-0.3218396,1.2771523,1.4729495,1.6178545,0.1514543,-1.3036652,1.1940358,0.20518339,0.46676192,-1.0743331,-1.3410059,-0.8961801,0.28155285,-0.4108105,-0.5250175,-2.3524573,-2.940858,1.9530216,-2.3251848,1.3904059,-1.8352911,1.9428415,2.7832325,-1.2739732
32.0,-0.106218375,-0.34159377,-0.07401317,-0.62975353,0.63453156,0.5302896,0.27024302,-0.9230965,0.8316036,-1.2257276,1.6524934,-0.24629042,-0.66706514,0.45226815,0.6466034,0.49646404,0.52306026,0.061925586,0.083259754,-0.7122999,-0.3296817,-0.22004355,-0.22706473,-0.71121824,-0.52479076,0.35258374,1.0384865,0.10875846,-0.16678782,0.17941026
26.0,0.087184735,-0.33702385,-0.80460507,-1.1289121,1.2628261,0.64002436,-0.10562588,-0.86035466,-0.83724403,-1.0498365,0.3134946,0.64064103,-0.17435917,-0.23785141,1.2229439,-0.92633194,-0.58288807,-1.3870625,-1.3317813,-0.27640492,-0.44064,-1.2075509,0.4718845,-0.17236055,0.2564966,-0.52018166,-0.42181256,-0.86294925,0.26163703,0.55978066
26.0,0.65431666,0.3425953,-0.2571563,0.76345986,-0.33500454,-1.8793772,0.21040316,-1.4275421,-2.0527742,-0.676562,2.2401829,3.7677321,-0.36191872,-0.2019408,0.4804481,1.7265792,1.6914127,-1.0586224,0.87640166,-0.18594715,0.37206814,0.63623047,-0.09255419,0.23784238,1.0259067,1.4292103,-1.7265413,-1.4134386,-0.6462893,0.040290833
59.0,0.33592418,-0.4308267,-0.041272756,-0.45377967,-1.1103212,0.4703546,0.07621097,-0.10963803,-0.14556387,1.2035167,0.061910585,0.20258039,0.65017086,-0.11531514,-0.12655117,-1.7503521,1.2414578,1.0613136,0.5326053,0.037320107,-0.7943486,0.5360963,1.8361619,1.2928817,-1.3692149,-0.061566755,-1.1577703,1.7246902,0.30704197,1.2076132
47.0,-0.5734177,0.38721868,-0.31239274,0.580656,0.7597995,0.38769123,0.23077586,0.031049674,-0.124928854,0.11392109,-0.4223931,-1.4076071,1.2412502,0.5607094,0.05265169,0.4443836,0.60254806,0.48030934,0.023221374,-0.65597373,-0.39718664,0.12944943,1.1596547,0.45513195,-0.6674655,-0.29103193,0.16013882,-0.35955447,0.77371556,-0.57336897
36.0,-0.58726424,0.9279328,0.15010132,1.977612,0.98434186,-0.49091116,0.40055633,-1.0395193,0.1749869,-0.23118307,-1.4501125,-0.06404621,-0.03578401,-0.1492443,-0.099093705,0.22547354,-0.403249,0.06610744,0.54000324,-1.1641823,-0.6286666,0.12813884,0.4812853,-0.35428637,-0.326407,0.040247418,-0.19791488,-0.76688844,0.9542196,-0.8539722
43.0,-0.080980174,-0.5372771,0.95574486,-0.7493102,0.05935484,1.5647857,0.46455145,-0.06799782,-0.7136357,-0.6311335,-0.3062765,-0.00375853,1.5743158,-0.8597527,0.23257124,-0.32688493,-0.93159026,-0.17525922,-1.1250212,0.6054539,-0.33303407,-0.10256096,-0.470955,0.26063424,1.0504321,-0.6755025,1.3693857,-0.08281881,0.55852914,1.1049181
41.0,-0.48945457,0.35957047,0.73435605,0.07456771,-0.53927445,0.027062062,0.5256434,0.5425297,0.46909848,-0.7142948,-0.18445948,0.06230765,-0.21837232,-0.27374822,-0.26498067,-1.115259,0.25528333,-1.7916194,-0.091648206,-0.58393335,0.149463,0.57653123,-0.68013316,0.37846777,-0.65458804,-0.5338053,-0.44842717,-0.9485482,0.23330334,-0.31115448
2.0,-0.1827856,-1.7796903,-1.1785952,0.64249927,-0.4857082,-0.06547005,0.12732014,0.37476203,0.31905216,0.39147776,0.5879199,0.3193909,-0.14345044,-0.5148437,0.12846716,0.017563244,-0.39635202,1.2755703,0.52040625,0.014532191,0.072634056,0.39771992,-0.15303726,-0.5653916,0.43906268,-0.8155293,0.4170229,1.0608593,0.3046948,-0.036639884
63.0,1.4529924,0.9445101,-2.3438256,0.6673219,-1.0867475,-0.909632,-0.15604061,-0.3173018,0.62251365,0.20593591,1.0883002,0.45474586,0.9427946,-0.28462696,-2.1772974,0.5874742,-2.257356,2.0435176,-0.4157196,-0.048559558,1.1494751,1.3183732,-2.1683254,1.7946243,-0.11495784,0.11822526,-0.4908614,2.9005682,2.797084,-1.618414
58.0,1.9895283,2.8288722,-2.66677,0.23559679,-1.086036,-0.3435916,1.239502,0.8796947,-0.029554745,-0.91133773,0.5160553,1.1886709,1.6196204,-2.3538983,1.3234135,-0.65335524,0.41666326,0.08161654,2.4904609,0.75624895,0.59224105,-0.16569479,-1.3467572,2.7915533,1.8443676,-1.1781491,1.3835536,-0.17780514,-0.875709,0.6314975
28.0,-1.0260108,-0.056056257,-0.43155488,-0.48709443,0.61896896,0.006135408,-0.5236384,-0.3209557,0.2466401,-0.20158264,0.26557198,-0.045665182,0.21873628,0.40095565,0.3291171,-0.26120904,0.006961525,-0.52336234,-0.6866683,-0.23835394,0.47310376,-0.23133786,-0.44687933,0.34465787,0.8223475,0.5793312,-0.44738653,-0.032311384,0.34185123,0.037713733
50.0,-0.6968659,0.6664939,-1.0446383,0.2017048,0.09548949,-0.47373402,0.14864169,-0.37359014,0.9319496,0.09789217,-0.5656138,-0.5742778,0.44213653,0.20698874,-0.3014165,-0.18895935,-0.3125958,0.6307203,0.088608466,0.30402097,-0.22932145,0.35543415,-0.0091751125,-0.024570515,0.13032745,-0.44793296,-0.6032272,-0.21839862,0.34372303,-0.68914485
45.0,-0.5867174,0.07698514,0.3366187,0.71294636,0.29457453,0.07186005,0.77707165,-0.33942008,-0.42910695,0.6208815,-0.5429118,0.51615185,0.4262263,-0.71140087,0.53715265,-0.2824855,0.29418826,0.46283203,-0.11291398,0.3753802,-0.44944423,0.4574615,0.3079934,0.1386195,0.35454437,-0.4614406,0.15503551,0.48020422,0.7520707,0.2136277
78.0,1.5001235,1.6982054,0.44674188,2.0134993,1.3350263,0.13237399,0.6434157,0.035303168,-0.733772,0.974312,0.3381796,0.10574084,0.13518357,2.1437967,1.5372906,-0.16441925,-0.40322363,-0.66506034,0.863867,-1.7887924,-2.1876507,-0.88028574,0.036175404,-1.3529757,-0.80522263,0.55617946,-0.0017675082,-0.31525737,1.3634799,-1.8905811
16.0,-0.06252248,0.14838153,0.46357682,-1.0677652,0.75600654,1.3308007,-0.5372642,-0.5545034,0.747425,-0.6419431,-0.25458366,-0.20151033,0.14954731,0.065771826,0.37960523,1.1304163,-0.9845181,-0.20281772,-0.075096704,0.44829842,-0.35398167,0.06192232,0.2705954,0.7970787,-0.8236262,0.57398945,-0.0897034,0.93662107,-0.19695687,-0.08982331
81.0,0.32155344,0.726061,0.82846415,2.1967473,0.4072125,-0.1333057,-0.8360102,-0.7961191,-1.9027818,1.183002,-0.5403279,-1.218404,1.0113348,1.3483298,-0.15130278,-0.34660724,-0.45958352,0.8797059,0.0040576225,-1.2162263,-0.50136787,-0.7519671,0.91771173,0.5305632,-0.9017567,-0.051502854,-0.3657161,-0.6930504,0.57327634,0.08020156
27.0,-0.9264759,0.19657974,0.6830896,0.1301481,0.22420634,0.29102945,0.8594374,0.22928944,0.75759107,0.4781201,-0.9589328,0.2771981,0.22247899,-0.25314453,0.58041924,0.21142419,0.14006826,0.55627865,-0.23161432,0.7080105,-0.10585259,1.0159281,0.27705896,-0.18146008,0.06541565,0.36885336,0.08998595,-0.10915384,0.14864421,-0.12855905
65.0,0.056397103,0.74195856,0.9718382,0.70651805,0.77088815,0.17821069,-0.020240642,-0.3469499,-0.14119542,0.80330193,0.2185765,0.52458256,0.15953524,1.1568933,1.3189616,1.008902,-0.5002905,0.08723545,-1.2472844,0.61533254,0.02375304,0.41475794,0.25366867,-0.3082231,0.2810364,1.1827563,-0.24373361,0.027867185,0.03691208,-1.031006
25.0,-0.7123706,-0.20850846,-0.632006,-0.6969531,1.5515381,-0.7868971,0.25887346,-0.5405835,0.7339299,0.41596907,-0.20414013,-0.6402114,-0.092583664,0.012409277,1.0643713,-1.2313876,0.86107206,0.10336377,-0.045196667,-0.7895907,-0.040469643,-0.5316981,-0.13755749,0.54199857,0.0018172543,-0.13708998,-1.1452267,0.8690402,-0.9819673,-0.012713291
65.0,-0.60964596,0.35041845,0.94571006,0.1750018,-0.18606025,0.35100046,0.8138841,0.7059011,0.013130808,0.20936836,0.25821364,0.063174166,-0.94440025,0.1443799,-0.6498774,-0.16209097,-0.40129486,0.49560267,0.22899698,-0.3323222,-0.035491668,-0.7733889,0.75152934,-0.04384704,0.25595656,1.0826049,-0.0038262294,0.16120699,-0.70633966,0.51749724
60.0,1.1258339,1.0860163,-1.7279164,0.7842485,1.3024818,0.5800806,0.123237215,0.76545596,0.7644817,-0.63298196,0.26506886,2.3183196,-0.5823051,-0.46024147,-0.7037804,1.7981915,-0.067072816,-3.7155535,0.5694166,0.9802704,1.8261622,0.31878376,1.4581424,-1.6451468,0.9709565,-1.1968164,-2.9352572,0.76952213,-1.6725463,0.81687987
59.0,0.42386243,-0.8296916,1.1589516,-1.6422684,1.6965733,-1.307957,-2.068624,0.42448565,0.69201374,0.29477695,-0.05441306,2.0833185,0.3345304,0.9324281,0.29285467,-2.4259784,-0.99379784,-0.88441443,0.68593013,0.96741295,-1.8691055,-2.0307174,1.9088079,0.51029825,0.22742108,0.18859802,-1.8442371,-0.919143,0.9774667,-2.0652566
39.0,-0.76687455,0.5390334,0.6590962,0.5322728,-0.17079562,0.073084265,0.28347287,-0.22937019,0.36760992,0.051001273,-0.049256917,-0.36676544,-0.2978699,0.5208356,-0.06668085,0.060445603,0.28151676,-0.9688747,0.07885121,-0.25751612,-0.48455152,0.50046253,0.29865843,-0.23754942,-0.08465628,0.2509548,-0.14612912,-0.6586583,0.59391844,-0.25690034
24.0,-0.4815454,-0.41311094,-0.8099954,-1.0011308,0.41216823,0.4045323,-0.5088127,-0.81632274,-0.6653347,0.9898246,0.47942907,-0.12018634,-0.65737945,-0.56611395,-0.21210857,-0.5843152,0.37528518,0.6271823,-0.13930893,0.1614443,0.32983,-0.31053126,-0.38952267,0.31116682,-0.1459804,-0.18016274,0.26747033,0.037298515,1.3716778,-0.849231
